TOP.66ba5c2b.0002db06	START
TOP.66c1fdad.000ed8cb	user_options->quiet	1
TOP.66c1fdad.000ed8cb	user_options->remove	0
TOP.66c1fdad.000ed8cb	user_options->remove_timer	60
TOP.66c1fdad.000ed8cb	user_options->restore	0
TOP.66c1fdad.000ed8cb	user_options->restore_disable	1
TOP.66c1fdad.000ed8cb	user_options->restore_timer	1
TOP.66c1fdad.000ed8cb	user_options->rp_files_cnt	0
TOP.66c1fdad.000ed8cb	user_options->rp_gen	0
TOP.66c1fdad.000ed8cb	user_options->rp_gen_func_max	4
TOP.66c1fdad.000ed8cb	user_options->rp_gen_func_min	1
TOP.66c1fdad.000ed8cb	user_options->rp_gen_seed	0
TOP.66c1fdad.000ed8cb	user_options->runtime	0
TOP.66c1fdad.000ed8cb	user_options->scrypt_tmto	0
TOP.66c1fdad.000ed8cb	user_options->segment_size	33554432
TOP.66c1fdad.000ed8cb	user_options->self_test_disable	0
TOP.66c1fdad.000ed8cb	user_options->slow_candidates	0
TOP.66c1fdad.000ed8cb	user_options->show	1
TOP.66c1fdad.000ed8cb	user_options->speed_only	0
TOP.66c1fdad.000ed8cb	user_options->spin_damp	0
TOP.66c1fdad.000ed8cb	user_options->status	0
TOP.66c1fdad.000ed8cb	user_options->status_json	0
TOP.66c1fdad.000ed8cb	user_options->status_timer	10
TOP.66c1fdad.000ed8cb	user_options->stdout_flag	0
TOP.66c1fdad.000ed8cb	user_options->usage	0
TOP.66c1fdad.000ed8cb	user_options->username	0
TOP.66c1fdad.000ed8cb	user_options->veracrypt_pim_start	485
TOP.66c1fdad.000ed8cb	user_options->veracrypt_pim_stop	485
TOP.66c1fdad.000ed8cb	user_options->version	0
TOP.66c1fdad.000ed8cb	user_options->workload_profile	2
TOP.66c1fdad.000ed8cb	user_options->brain_client	0
TOP.66c1fdad.000ed8cb	user_options->brain_client_features	2
TOP.66c1fdad.000ed8cb	user_options->brain_server	0
TOP.66c1fdad.000ed8cb	user_options->brain_server_timer	300
TOP.66c1fdad.000ed8cb	user_options->brain_port	6863
TOP.66c1fdad.000ed8cb	user_options->brain_session	0
TOP.66c1fdad.000ed8cb	proc_start	1723989421
TOP.66c1fdad.000ed8cb	proc_stop	1723989422
TOP.66c1fdad.000ed8cb	STOP
TOP.66c1fdec.000aaece	START
TOP.66c1fdec.000aaece	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66c1fdec.000aaece	folder_config->install_dir	.
TOP.66c1fdec.000aaece	folder_config->profile_dir	.
TOP.66c1fdec.000aaece	folder_config->session_dir	.
TOP.66c1fdec.000aaece	folder_config->shared_dir	.
TOP.66c1fdec.000aaece	user_options->custom_charset_1	?l
TOP.66c1fdec.000aaece	user_options->encoding_from	utf-8
TOP.66c1fdec.000aaece	user_options->encoding_to	utf-8
TOP.66c1fdec.000aaece	user_options->outfile	..\temp\bbb9adbd-b17b-4b37-874e-3de422ec059c_output.txt
TOP.66c1fdec.000aaece	user_options->rule_buf_l	:
TOP.66c1fdec.000aaece	user_options->rule_buf_r	:
TOP.66c1fdec.000aaece	user_options->session	show
TOP.66c1fdec.000aaece	user_options->separator	:
TOP.66c1fdec.000aaece	user_options->limit	0
TOP.66c1fdec.000aaece	user_options->skip	0
TOP.66c1fdec.000aaece	user_options->attack_mode	100
TOP.66c1fdec.000aaece	user_options->benchmark	0
TOP.66c1fdec.000aaece	user_options->benchmark_all	0
TOP.66c1fdec.000aaece	user_options->bitmap_max	18
TOP.66c1fdec.000aaece	user_options->bitmap_min	16
TOP.66c1fdec.000aaece	user_options->debug_mode	0
TOP.66c1fdec.000aaece	user_options->hash_info	0
TOP.66c1fdec.000aaece	user_options->force	0
TOP.66c1fdec.000aaece	user_options->hwmon_disable	0
TOP.66c1fdec.000aaece	user_options->hwmon_temp_abort	90
TOP.66c1fdec.000aaece	user_options->hash_mode	0
TOP.66c1fdec.000aaece	user_options->hex_charset	0
TOP.66c1fdec.000aaece	user_options->hex_salt	0
TOP.66c1fdec.000aaece	user_options->hex_wordlist	0
TOP.66c1fdec.000aaece	user_options->hook_threads	0
TOP.66c1fdec.000aaece	user_options->identify	0
TOP.66c1fdec.000aaece	user_options->increment	0
TOP.66c1fdec.000aaece	user_options->increment_max	256
TOP.66c1fdec.000aaece	user_options->increment_min	1
TOP.66c1fdec.000aaece	user_options->keep_guessing	0
TOP.66c1fdec.000aaece	user_options->kernel_accel	0
TOP.66c1fdec.000aaece	user_options->kernel_loops	0
TOP.66c1fdec.000aaece	user_options->kernel_threads	0
TOP.66c1fdec.000aaece	user_options->keyspace	0
TOP.66c1fdec.000aaece	user_options->left	0
TOP.66c1fdec.000aaece	user_options->logfile_disable	0
TOP.66c1fdec.000aaece	user_options->loopback	0
TOP.66c1fdec.000aaece	user_options->machine_readable	0
TOP.66c1fdec.000aaece	user_options->markov_classic	0
TOP.66c1fdec.000aaece	user_options->markov_disable	0
TOP.66c1fdec.000aaece	user_options->markov_inverse	0
TOP.66c1fdec.000aaece	user_options->markov_threshold	256
TOP.66c1fdec.000aaece	user_options->multiply_accel_disable	0
TOP.66c1fdec.000aaece	user_options->backend_info	0
TOP.66c1fdec.000aaece	user_options->backend_vector_width	0
TOP.66c1fdec.000aaece	user_options->optimized_kernel_enable	0
TOP.66c1fdec.000aaece	user_options->outfile_autohex	1
TOP.66c1fdec.000aaece	user_options->outfile_check_timer	5
TOP.66c1fdec.000aaece	user_options->outfile_format	3
TOP.66c1fdec.000aaece	user_options->wordlist_autohex_disable	0
TOP.66c1fdec.000aaece	user_options->potfile_disable	0
TOP.66c1fdec.000aaece	user_options->progress_only	0
TOP.66c1fdec.000aaece	user_options->quiet	1
TOP.66c1fdec.000aaece	user_options->remove	0
TOP.66c1fdec.000aaece	user_options->remove_timer	60
TOP.66c1fdec.000aaece	user_options->restore	0
TOP.66c1fdec.000aaece	user_options->restore_disable	1
TOP.66c1fdec.000aaece	user_options->restore_timer	1
TOP.66c1fdec.000aaece	user_options->rp_files_cnt	0
TOP.66c1fdec.000aaece	user_options->rp_gen	0
TOP.66c1fdec.000aaece	user_options->rp_gen_func_max	4
TOP.66c1fdec.000aaece	user_options->rp_gen_func_min	1
TOP.66c1fdec.000aaece	user_options->rp_gen_seed	0
TOP.66c1fdec.000aaece	user_options->runtime	0
TOP.66c1fdec.000aaece	user_options->scrypt_tmto	0
TOP.66c1fdec.000aaece	user_options->segment_size	33554432
TOP.66c1fdec.000aaece	user_options->self_test_disable	0
TOP.66c1fdec.000aaece	user_options->slow_candidates	0
TOP.66c1fdec.000aaece	user_options->show	1
TOP.66c1fdec.000aaece	user_options->speed_only	0
TOP.66c1fdec.000aaece	user_options->spin_damp	0
TOP.66c1fdec.000aaece	user_options->status	0
TOP.66c1fdec.000aaece	user_options->status_json	0
TOP.66c1fdec.000aaece	user_options->status_timer	10
TOP.66c1fdec.000aaece	user_options->stdout_flag	0
TOP.66c1fdec.000aaece	user_options->usage	0
TOP.66c1fdec.000aaece	user_options->username	0
TOP.66c1fdec.000aaece	user_options->veracrypt_pim_start	485
TOP.66c1fdec.000aaece	user_options->veracrypt_pim_stop	485
TOP.66c1fdec.000aaece	user_options->version	0
TOP.66c1fdec.000aaece	user_options->workload_profile	2
TOP.66c1fdec.000aaece	user_options->brain_client	0
TOP.66c1fdec.000aaece	user_options->brain_client_features	2
TOP.66c1fdec.000aaece	user_options->brain_server	0
TOP.66c1fdec.000aaece	user_options->brain_server_timer	300
TOP.66c1fdec.000aaece	user_options->brain_port	6863
TOP.66c1fdec.000aaece	user_options->brain_session	0
TOP.66c1fdec.000aaece	proc_start	1723989484
TOP.66c1fdec.000aaece	proc_stop	1723989486
TOP.66c1fdec.000aaece	STOP
TOP.66c1fe12.000817b3	START
TOP.66c1fe12.000817b3	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66c1fe12.000817b3	folder_config->install_dir	.
TOP.66c1fe12.000817b3	folder_config->profile_dir	.
TOP.66c1fe12.000817b3	folder_config->session_dir	.
TOP.66c1fe12.000817b3	folder_config->shared_dir	.
TOP.66c1fe12.000817b3	user_options->custom_charset_1	?l
TOP.66c1fe12.000817b3	user_options->encoding_from	utf-8
TOP.66c1fe12.000817b3	user_options->encoding_to	utf-8
TOP.66c1fe12.000817b3	user_options->outfile	..\temp\bbb9adbd-b17b-4b37-874e-3de422ec059c_output.txt
TOP.66c1fe12.000817b3	user_options->rule_buf_l	:
TOP.66c1fe12.000817b3	user_options->rule_buf_r	:
TOP.66c1fe12.000817b3	user_options->session	show
TOP.66c1fe12.000817b3	user_options->separator	:
TOP.66c1fe12.000817b3	user_options->limit	0
TOP.66c1fe12.000817b3	user_options->skip	0
TOP.66c1fe12.000817b3	user_options->attack_mode	100
TOP.66c1fe12.000817b3	user_options->benchmark	0
TOP.66c1fe12.000817b3	user_options->benchmark_all	0
TOP.66c1fe12.000817b3	user_options->bitmap_max	18
TOP.66c1fe12.000817b3	user_options->bitmap_min	16
TOP.66c1fe12.000817b3	user_options->debug_mode	0
TOP.66c1fe12.000817b3	user_options->hash_info	0
TOP.66c1fe12.000817b3	user_options->force	0
TOP.66c1fe12.000817b3	user_options->hwmon_disable	0
TOP.66c1fe12.000817b3	user_options->hwmon_temp_abort	90
TOP.66c1fe12.000817b3	user_options->hash_mode	0
TOP.66c1fe12.000817b3	user_options->hex_charset	0
TOP.66c1fe12.000817b3	user_options->hex_salt	0
TOP.66c1fe12.000817b3	user_options->hex_wordlist	0
TOP.66c1fe12.000817b3	user_options->hook_threads	0
TOP.66c1fe12.000817b3	user_options->identify	0
TOP.66c1fe12.000817b3	user_options->increment	0
TOP.66c1fe12.000817b3	user_options->increment_max	256
TOP.66c1fe12.000817b3	user_options->increment_min	1
TOP.66c1fe12.000817b3	user_options->keep_guessing	0
TOP.66c1fe12.000817b3	user_options->kernel_accel	0
TOP.66c1fe12.000817b3	user_options->kernel_loops	0
TOP.66c1fe12.000817b3	user_options->kernel_threads	0
TOP.66c1fe12.000817b3	user_options->keyspace	0
TOP.66c1fe12.000817b3	user_options->left	0
TOP.66c1fe12.000817b3	user_options->logfile_disable	0
TOP.66c1fe12.000817b3	user_options->loopback	0
TOP.66c1fe12.000817b3	user_options->machine_readable	0
TOP.66c1fe12.000817b3	user_options->markov_classic	0
TOP.66c1fe12.000817b3	user_options->markov_disable	0
TOP.66c1fe12.000817b3	user_options->markov_inverse	0
TOP.66c1fe12.000817b3	user_options->markov_threshold	256
TOP.66c1fe12.000817b3	user_options->multiply_accel_disable	0
TOP.66c1fe12.000817b3	user_options->backend_info	0
TOP.66c1fe12.000817b3	user_options->backend_vector_width	0
TOP.66c1fe12.000817b3	user_options->optimized_kernel_enable	0
TOP.66c1fe12.000817b3	user_options->outfile_autohex	1
TOP.66c1fe12.000817b3	user_options->outfile_check_timer	5
TOP.66c1fe12.000817b3	user_options->outfile_format	3
TOP.66c1fe12.000817b3	user_options->wordlist_autohex_disable	0
TOP.66c1fe12.000817b3	user_options->potfile_disable	0
TOP.66c1fe12.000817b3	user_options->progress_only	0
TOP.66c1fe12.000817b3	user_options->quiet	1
TOP.66c1fe12.000817b3	user_options->remove	0
TOP.66c1fe12.000817b3	user_options->remove_timer	60
TOP.66c1fe12.000817b3	user_options->restore	0
TOP.66c1fe12.000817b3	user_options->restore_disable	1
TOP.66c1fe12.000817b3	user_options->restore_timer	1
TOP.66c1fe12.000817b3	user_options->rp_files_cnt	0
TOP.66c1fe12.000817b3	user_options->rp_gen	0
TOP.66c1fe12.000817b3	user_options->rp_gen_func_max	4
TOP.66c1fe12.000817b3	user_options->rp_gen_func_min	1
TOP.66c1fe12.000817b3	user_options->rp_gen_seed	0
TOP.66c1fe12.000817b3	user_options->runtime	0
TOP.66c1fe12.000817b3	user_options->scrypt_tmto	0
TOP.66c1fe12.000817b3	user_options->segment_size	33554432
TOP.66c1fe12.000817b3	user_options->self_test_disable	0
TOP.66c1fe12.000817b3	user_options->slow_candidates	0
TOP.66c1fe12.000817b3	user_options->show	1
TOP.66c1fe12.000817b3	user_options->speed_only	0
TOP.66c1fe12.000817b3	user_options->spin_damp	0
TOP.66c1fe12.000817b3	user_options->status	0
TOP.66c1fe12.000817b3	user_options->status_json	0
TOP.66c1fe12.000817b3	user_options->status_timer	10
TOP.66c1fe12.000817b3	user_options->stdout_flag	0
TOP.66c1fe12.000817b3	user_options->usage	0
TOP.66c1fe12.000817b3	user_options->username	0
TOP.66c1fe12.000817b3	user_options->veracrypt_pim_start	485
TOP.66c1fe12.000817b3	user_options->veracrypt_pim_stop	485
TOP.66c1fe12.000817b3	user_options->version	0
TOP.66c1fe12.000817b3	user_options->workload_profile	2
TOP.66c1fe12.000817b3	user_options->brain_client	0
TOP.66c1fe12.000817b3	user_options->brain_client_features	2
TOP.66c1fe12.000817b3	user_options->brain_server	0
TOP.66c1fe12.000817b3	user_options->brain_server_timer	300
TOP.66c1fe12.000817b3	user_options->brain_port	6863
TOP.66c1fe12.000817b3	user_options->brain_session	0
TOP.66c1fe12.000817b3	proc_start	1723989522
TOP.66c1fe12.000817b3	proc_stop	1723989524
TOP.66c1fe12.000817b3	STOP
TOP.66c1fe38.0000d43c	START
TOP.66c1fe38.0000d43c	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66c1fe38.0000d43c	folder_config->install_dir	.
TOP.66c1fe38.0000d43c	folder_config->profile_dir	.
TOP.66c1fe38.0000d43c	folder_config->session_dir	.
TOP.66c1fe38.0000d43c	folder_config->shared_dir	.
TOP.66c1fe38.0000d43c	user_options->custom_charset_1	?l
TOP.66c1fe38.0000d43c	user_options->encoding_from	utf-8
TOP.66c1fe38.0000d43c	user_options->encoding_to	utf-8
TOP.66c1fe38.0000d43c	user_options->outfile	..\temp\bbb9adbd-b17b-4b37-874e-3de422ec059c_output.txt
TOP.66c1fe38.0000d43c	user_options->rule_buf_l	:
TOP.66c1fe38.0000d43c	user_options->rule_buf_r	:
TOP.66c1fe38.0000d43c	user_options->session	show
TOP.66c1fe38.0000d43c	user_options->separator	:
TOP.66c1fe38.0000d43c	user_options->limit	0
TOP.66c1fe38.0000d43c	user_options->skip	0
TOP.66c1fe38.0000d43c	user_options->attack_mode	100
TOP.66c1fe38.0000d43c	user_options->benchmark	0
TOP.66c1fe38.0000d43c	user_options->benchmark_all	0
TOP.66c1fe38.0000d43c	user_options->bitmap_max	18
TOP.66c1fe38.0000d43c	user_options->bitmap_min	16
TOP.66c1fe38.0000d43c	user_options->debug_mode	0
TOP.66c1fe38.0000d43c	user_options->hash_info	0
TOP.66c1fe38.0000d43c	user_options->force	0
TOP.66c1fe38.0000d43c	user_options->hwmon_disable	0
TOP.66c1fe38.0000d43c	user_options->hwmon_temp_abort	90
TOP.66c1fe38.0000d43c	user_options->hash_mode	0
TOP.66c1fe38.0000d43c	user_options->hex_charset	0
TOP.66c1fe38.0000d43c	user_options->hex_salt	0
TOP.66c1fe38.0000d43c	user_options->hex_wordlist	0
TOP.66c1fe38.0000d43c	user_options->hook_threads	0
TOP.66c1fe38.0000d43c	user_options->identify	0
TOP.66c1fe38.0000d43c	user_options->increment	0
TOP.66c1fe38.0000d43c	user_options->increment_max	256
TOP.66c1fe38.0000d43c	user_options->increment_min	1
TOP.66c1fe38.0000d43c	user_options->keep_guessing	0
TOP.66c1fe38.0000d43c	user_options->kernel_accel	0
TOP.66c1fe38.0000d43c	user_options->kernel_loops	0
TOP.66c1fe38.0000d43c	user_options->kernel_threads	0
TOP.66c1fe38.0000d43c	user_options->keyspace	0
TOP.66c1fe38.0000d43c	user_options->left	0
TOP.66c1fe38.0000d43c	user_options->logfile_disable	0
TOP.66c1fe38.0000d43c	user_options->loopback	0
TOP.66c1fe38.0000d43c	user_options->machine_readable	0
TOP.66c1fe38.0000d43c	user_options->markov_classic	0
TOP.66c1fe38.0000d43c	user_options->markov_disable	0
TOP.66c1fe38.0000d43c	user_options->markov_inverse	0
TOP.66c1fe38.0000d43c	user_options->markov_threshold	256
TOP.66c1fe38.0000d43c	user_options->multiply_accel_disable	0
TOP.66c1fe38.0000d43c	user_options->backend_info	0
TOP.66c1fe38.0000d43c	user_options->backend_vector_width	0
TOP.66c1fe38.0000d43c	user_options->optimized_kernel_enable	0
TOP.66c1fe38.0000d43c	user_options->outfile_autohex	1
TOP.66c1fe38.0000d43c	user_options->outfile_check_timer	5
TOP.66c1fe38.0000d43c	user_options->outfile_format	3
TOP.66c1fe38.0000d43c	user_options->wordlist_autohex_disable	0
TOP.66c1fe38.0000d43c	user_options->potfile_disable	0
TOP.66c1fe38.0000d43c	user_options->progress_only	0
TOP.66c1fe38.0000d43c	user_options->quiet	1
TOP.66c1fe38.0000d43c	user_options->remove	0
TOP.66c1fe38.0000d43c	user_options->remove_timer	60
TOP.66c1fe38.0000d43c	user_options->restore	0
TOP.66c1fe38.0000d43c	user_options->restore_disable	1
TOP.66c1fe38.0000d43c	user_options->restore_timer	1
TOP.66c1fe38.0000d43c	user_options->rp_files_cnt	0
TOP.66c1fe38.0000d43c	user_options->rp_gen	0
TOP.66c1fe38.0000d43c	user_options->rp_gen_func_max	4
TOP.66c1fe38.0000d43c	user_options->rp_gen_func_min	1
TOP.66c1fe38.0000d43c	user_options->rp_gen_seed	0
TOP.66c1fe38.0000d43c	user_options->runtime	0
TOP.66c1fe38.0000d43c	user_options->scrypt_tmto	0
TOP.66c1fe38.0000d43c	user_options->segment_size	33554432
TOP.66c1fe38.0000d43c	user_options->self_test_disable	0
TOP.66c1fe38.0000d43c	user_options->slow_candidates	0
TOP.66c1fe38.0000d43c	user_options->show	1
TOP.66c1fe38.0000d43c	user_options->speed_only	0
TOP.66c1fe38.0000d43c	user_options->spin_damp	0
TOP.66c1fe38.0000d43c	user_options->status	0
TOP.66c1fe38.0000d43c	user_options->status_json	0
TOP.66c1fe38.0000d43c	user_options->status_timer	10
TOP.66c1fe38.0000d43c	user_options->stdout_flag	0
TOP.66c1fe38.0000d43c	user_options->usage	0
TOP.66c1fe38.0000d43c	user_options->username	0
TOP.66c1fe38.0000d43c	user_options->veracrypt_pim_start	485
TOP.66c1fe38.0000d43c	user_options->veracrypt_pim_stop	485
TOP.66c1fe38.0000d43c	user_options->version	0
TOP.66c1fe38.0000d43c	user_options->workload_profile	2
TOP.66c1fe38.0000d43c	user_options->brain_client	0
TOP.66c1fe38.0000d43c	user_options->brain_client_features	2
TOP.66c1fe38.0000d43c	user_options->brain_server	0
TOP.66c1fe38.0000d43c	user_options->brain_server_timer	300
TOP.66c1fe38.0000d43c	user_options->brain_port	6863
TOP.66c1fe38.0000d43c	user_options->brain_session	0
TOP.66c1fe38.0000d43c	proc_start	1723989560
TOP.66c1fe38.0000d43c	proc_stop	1723989562
TOP.66c1fe38.0000d43c	STOP
TOP.66c3be29.000cad4f	START
TOP.66c3be29.000cad4f	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66c3be29.000cad4f	folder_config->install_dir	.
TOP.66c3be29.000cad4f	folder_config->profile_dir	.
TOP.66c3be29.000cad4f	folder_config->session_dir	.
TOP.66c3be29.000cad4f	folder_config->shared_dir	.
TOP.66c3be29.000cad4f	user_options->custom_charset_1	?l?u?d
TOP.66c3be29.000cad4f	user_options->encoding_from	utf-8
TOP.66c3be29.000cad4f	user_options->encoding_to	utf-8
TOP.66c3be29.000cad4f	user_options->outfile	..\temp\225e2017-a343-49be-a1fe-315dbd251bd3_output.txt
TOP.66c3be29.000cad4f	user_options->rule_buf_l	:
TOP.66c3be29.000cad4f	user_options->rule_buf_r	:
TOP.66c3be29.000cad4f	user_options->session	show
TOP.66c3be29.000cad4f	user_options->separator	:
TOP.66c3be29.000cad4f	user_options->limit	0
TOP.66c3be29.000cad4f	user_options->skip	0
TOP.66c3be29.000cad4f	user_options->attack_mode	100
TOP.66c3be29.000cad4f	user_options->benchmark	0
TOP.66c3be29.000cad4f	user_options->benchmark_all	0
TOP.66c3be29.000cad4f	user_options->bitmap_max	18
TOP.66c3be29.000cad4f	user_options->bitmap_min	16
TOP.66c3be29.000cad4f	user_options->debug_mode	0
TOP.66c3be29.000cad4f	user_options->hash_info	0
TOP.66c3be29.000cad4f	user_options->force	0
TOP.66c3be29.000cad4f	user_options->hwmon_disable	0
TOP.66c3be29.000cad4f	user_options->hwmon_temp_abort	90
TOP.66c3be29.000cad4f	user_options->hash_mode	0
TOP.66c3be29.000cad4f	user_options->hex_charset	0
TOP.66c3be29.000cad4f	user_options->hex_salt	0
TOP.66c3be29.000cad4f	user_options->hex_wordlist	0
TOP.66c3be29.000cad4f	user_options->hook_threads	0
TOP.66c3be29.000cad4f	user_options->identify	0
TOP.66c3be29.000cad4f	user_options->increment	1
TOP.66c3be29.000cad4f	user_options->increment_max	256
TOP.66c3be29.000cad4f	user_options->increment_min	1
TOP.66c3be29.000cad4f	user_options->keep_guessing	0
TOP.66c3be29.000cad4f	user_options->kernel_accel	0
TOP.66c3be29.000cad4f	user_options->kernel_loops	0
TOP.66c3be29.000cad4f	user_options->kernel_threads	0
TOP.66c3be29.000cad4f	user_options->keyspace	0
TOP.66c3be29.000cad4f	user_options->left	0
TOP.66c3be29.000cad4f	user_options->logfile_disable	0
TOP.66c3be29.000cad4f	user_options->loopback	0
TOP.66c3be29.000cad4f	user_options->machine_readable	0
TOP.66c3be29.000cad4f	user_options->markov_classic	0
TOP.66c3be29.000cad4f	user_options->markov_disable	0
TOP.66c3be29.000cad4f	user_options->markov_inverse	0
TOP.66c3be29.000cad4f	user_options->markov_threshold	256
TOP.66c3be29.000cad4f	user_options->multiply_accel_disable	0
TOP.66c3be29.000cad4f	user_options->backend_info	0
TOP.66c3be29.000cad4f	user_options->backend_vector_width	0
TOP.66c3be29.000cad4f	user_options->optimized_kernel_enable	0
TOP.66c3be29.000cad4f	user_options->outfile_autohex	1
TOP.66c3be29.000cad4f	user_options->outfile_check_timer	5
TOP.66c3be29.000cad4f	user_options->outfile_format	3
TOP.66c3be29.000cad4f	user_options->wordlist_autohex_disable	0
TOP.66c3be29.000cad4f	user_options->potfile_disable	0
